github_url,file_path,signature,static_match
github.com/Anything-of-anything/Anything-3D,AnyObject3D/src/3DFuse/semantic_coding.py,diffusers.UnCLIPPipeline.from_pretrained;diffusers.DiffusionPipeline.from_pretrained,kakaobrain/karlo-v1-alpha;runwayml/stable-diffusion-v1-5
github.com/declare-lab/tango,diffusers/tests/pipelines/semantic_stable_diffusion/test_semantic_diffusion.py,diffusers.pipelines.semantic_stable_diffusion.SemanticStableDiffusionPipeline.from_pretrained;diffusers.pipelines.semantic_stable_diffusion.SemanticStableDiffusionPipeline.from_pretrained;diffusers.pipelines.semantic_stable_diffusion.SemanticStableDiffusionPipeline.from_pretrained;diffusers.pipelines.semantic_stable_diffusion.SemanticStableDiffusionPipeline.from_pretrained;diffusers.pipelines.semantic_stable_diffusion.SemanticStableDiffusionPipeline.from_pretrained;diffusers.pipelines.semantic_stable_diffusion.SemanticStableDiffusionPipeline.from_pretrained,hf-internal-testing/tiny-stable-diffusion-lms-pipe;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/MichWozPol/LEGO_StableDiffusion,diffusers/tests/pipelines/latent_diffusion/test_latent_diffusion_superresolution.py,diffusers.LDMSuperResolutionPipeline.from_pretrained,duongna/ldm-super-resolution
github.com/Ascend/ModelZoo-PyTorch,PyTorch/built-in/diffusion/diffusers/examples/community/stable_unclip.py,diffusers.pipelines.StableDiffusionImageVariationPipeline.from_pretrained,lambdalabs/sd-image-variations-diffusers
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/models/test_models_vq.py,diffusers.VQModel.from_pretrained;diffusers.VQModel.from_pretrained,fusing/vqgan-dummy;fusing/vqgan-dummy
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_inpaint.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained,runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting;runwayml/stable-diffusion-inpainting
github.com/AIGC-Audio/AudioGPT,audio-chatgpt.py,diffusers.StableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/sahil280114/stable-diffusion-inpainting-template,download.py,diffusers.StableDiffusionPipeline.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/declare-lab/tango,diffusers/tests/pipelines/versatile_diffusion/test_versatile_diffusion_text_to_image.py,diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained;diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained;diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained,shi-labs/versatile-diffusion;shi-labs/versatile-diffusion
github.com/jialuli-luka/PanoGen,Stable-Diffusion/image_outpainting.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained,runwayml/stable-diffusion-inpainting
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_img2img.py,diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained;diffusers.StableDiffusionImg2ImgPipeline.from_pretrained,CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
